Recording timestamp,Computer timestamp,Sensor,Recording name,Participant name,Presented Stimulus name,Event,Event value,Gaze point X,Gaze point Y,Gaze point X (MCSnorm),Gaze point Y (MCSnorm),Eye movement type,Gaze event duration,Fixation point X,Fixation point Y,Pupil diameter left,Pupil diameter right,Validity left,Validity right,Mouse position X,Mouse position Y,AOI hit [cake - buy],AOI hit [cake - cake-pic],AOI hit [cake - not-buy],AOI hit [pizza - buy],AOI hit [pizza - not-buy],AOI hit [pizza - pizza-pic],AOI hit [ice-cream - buy],AOI hit [ice-cream - ice-cream-pic],AOI hit [ice-cream - not-buy],AOI hit [cereal - buy],AOI hit [cereal - creal-pic],AOI hit [cereal - not-buy],AOI hit [date - buy],AOI hit [date - date-pic],AOI hit [date - not-buy]
94451,1992477480,Eye Tracker,Recording3,p03,date,,,233.0,456.0,0.1213,0.4223,Unclassified,33.0,,,2.627,2.974,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94468,1992477497,Eye Tracker,Recording3,p03,date,,,298.0,497.0,0.1551,0.4599,Unclassified,33.0,,,2.948,2.878,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94485,1992477514,Eye Tracker,Recording3,p03,date,,,274.0,432.0,0.1428,0.3999,Saccade,17.0,,,2.83,2.768,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94501,1992477530,Eye Tracker,Recording3,p03,date,,,314.0,498.0,0.1637,0.4608,Fixation,83.0,286.0,504.0,2.994,2.815,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94518,1992477547,Eye Tracker,Recording3,p03,date,,,272.0,494.0,0.1414,0.4573,Fixation,83.0,286.0,504.0,2.873,2.989,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94535,1992477564,Eye Tracker,Recording3,p03,date,,,295.0,500.0,0.1536,0.4627,Fixation,83.0,286.0,504.0,2.895,2.898,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94551,1992477580,Eye Tracker,Recording3,p03,date,,,282.0,547.0,0.1469,0.5064,Fixation,83.0,286.0,504.0,2.876,3.019,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94568,1992477597,Eye Tracker,Recording3,p03,date,,,296.0,515.0,0.1544,0.4773,Fixation,83.0,286.0,504.0,2.92,2.876,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94585,1992477614,Eye Tracker,Recording3,p03,date,,,260.0,485.0,0.1356,0.4493,Saccade,33.0,,,2.784,2.823,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94601,1992477630,Eye Tracker,Recording3,p03,date,,,271.0,446.0,0.1414,0.4129,Saccade,33.0,,,2.811,2.814,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94618,1992477647,Eye Tracker,Recording3,p03,date,,,260.0,406.0,0.1352,0.3759,Fixation,83.0,258.0,433.0,2.814,2.774,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94635,1992477664,Eye Tracker,Recording3,p03,date,,,227.0,389.0,0.118,0.3603,Fixation,83.0,258.0,433.0,,2.826,Invalid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94651,1992477680,Eye Tracker,Recording3,p03,date,,,282.0,480.0,0.1468,0.4445,Fixation,83.0,258.0,433.0,2.719,2.853,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94668,1992477697,Eye Tracker,Recording3,p03,date,,,257.0,452.0,0.134,0.4186,Fixation,83.0,258.0,433.0,2.612,2.866,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94685,1992477714,Eye Tracker,Recording3,p03,date,,,182.0,418.0,0.0948,0.3867,Fixation,83.0,258.0,433.0,2.774,2.768,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94701,1992477730,Eye Tracker,Recording3,p03,date,,,357.0,448.0,0.186,0.4149,Saccade,50.0,,,2.635,3.023,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94718,1992477747,Eye Tracker,Recording3,p03,date,,,398.0,460.0,0.2074,0.4259,Saccade,50.0,,,2.588,2.776,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94735,1992477764,Eye Tracker,Recording3,p03,date,,,444.0,439.0,0.2312,0.4065,Saccade,50.0,,,2.403,2.901,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94751,1992477780,Eye Tracker,Recording3,p03,date,,,440.0,498.0,0.2292,0.4613,Fixation,83.0,443.0,509.0,2.691,2.852,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94768,1992477797,Eye Tracker,Recording3,p03,date,,,470.0,490.0,0.2449,0.4532,Fixation,83.0,443.0,509.0,2.744,2.785,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94785,1992477814,Eye Tracker,Recording3,p03,date,,,440.0,535.0,0.2293,0.4958,Fixation,83.0,443.0,509.0,2.887,2.773,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94801,1992477830,Eye Tracker,Recording3,p03,date,,,444.0,519.0,0.2313,0.4809,Fixation,83.0,443.0,509.0,2.834,2.868,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94818,1992477847,Eye Tracker,Recording3,p03,date,,,441.0,384.0,0.2298,0.3553,Fixation,83.0,443.0,509.0,2.17,2.797,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94835,1992477864,Eye Tracker,Recording3,p03,date,,,492.0,576.0,0.2563,0.533,Saccade,83.0,,,2.846,,Valid,Invalid,,,,,,,,,,,,,,,0.0,0.0,0.0
94851,1992477880,Eye Tracker,Recording3,p03,date,,,413.0,458.0,0.2153,0.4244,Saccade,83.0,,,,2.823,Invalid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94868,1992477897,Eye Tracker,Recording3,p03,date,,,390.0,464.0,0.2034,0.4291,Saccade,83.0,,,2.671,2.556,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94885,1992477914,Eye Tracker,Recording3,p03,date,,,237.0,525.0,0.1234,0.4862,Saccade,83.0,,,2.852,2.771,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94901,1992477930,Eye Tracker,Recording3,p03,date,,,209.0,660.0,0.1088,0.6114,Saccade,83.0,,,2.996,2.758,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94918,1992477947,Eye Tracker,Recording3,p03,date,,,233.0,647.0,0.1216,0.5993,Fixation,167.0,197.0,623.0,3.045,2.857,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94935,1992477963,Eye Tracker,Recording3,p03,date,,,161.0,579.0,0.0836,0.5359,Fixation,167.0,197.0,623.0,2.814,2.832,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94951,1992477980,Eye Tracker,Recording3,p03,date,,,192.0,622.0,0.0999,0.5756,Fixation,167.0,197.0,623.0,2.868,2.92,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94968,1992477997,Eye Tracker,Recording3,p03,date,,,39.0,515.0,0.0202,0.4767,Fixation,167.0,197.0,623.0,2.907,2.598,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
94985,1992478013,Eye Tracker,Recording3,p03,date,,,208.0,651.0,0.1085,0.6024,Fixation,167.0,197.0,623.0,2.821,2.888,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95001,1992478030,Eye Tracker,Recording3,p03,date,,,208.0,610.0,0.1083,0.565,Fixation,167.0,197.0,623.0,2.902,2.84,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95018,1992478047,Eye Tracker,Recording3,p03,date,,,184.0,628.0,0.0961,0.5815,Fixation,167.0,197.0,623.0,2.895,2.822,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95035,1992478063,Eye Tracker,Recording3,p03,date,,,201.0,602.0,0.1046,0.5571,Fixation,167.0,197.0,623.0,2.882,2.782,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95051,1992478080,Eye Tracker,Recording3,p03,date,,,228.0,658.0,0.1187,0.6096,Fixation,167.0,197.0,623.0,2.869,2.98,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95068,1992478097,Eye Tracker,Recording3,p03,date,,,201.0,645.0,0.1049,0.597,Fixation,167.0,197.0,623.0,2.932,2.877,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95085,1992478113,Eye Tracker,Recording3,p03,date,,,83.0,473.0,0.0433,0.4381,Saccade,17.0,,,2.654,2.893,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95101,1992478130,Eye Tracker,Recording3,p03,date,,,192.0,509.0,0.1002,0.4716,Unclassified,50.0,,,2.931,2.864,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95118,1992478147,Eye Tracker,Recording3,p03,date,,,224.0,496.0,0.1167,0.4592,Unclassified,50.0,,,2.885,2.868,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95135,1992478163,Eye Tracker,Recording3,p03,date,,,203.0,517.0,0.1059,0.4788,Unclassified,50.0,,,2.755,2.87,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95151,1992478180,Eye Tracker,Recording3,p03,date,,,196.0,557.0,0.1021,0.5161,Saccade,17.0,,,2.803,2.852,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95168,1992478197,Eye Tracker,Recording3,p03,date,,,209.0,549.0,0.1087,0.508,Unclassified,33.0,,,2.93,2.802,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95185,1992478213,Eye Tracker,Recording3,p03,date,,,192.0,595.0,0.0998,0.5508,Unclassified,33.0,,,2.924,2.865,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95201,1992478230,Eye Tracker,Recording3,p03,date,,,160.0,450.0,0.0832,0.4162,Saccade,17.0,,,2.735,2.918,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95218,1992478247,Eye Tracker,Recording3,p03,date,,,32.0,479.0,0.0169,0.4439,Unclassified,17.0,,,2.657,2.804,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95235,1992478263,Eye Tracker,Recording3,p03,date,,,176.0,546.0,0.0915,0.5053,Saccade,17.0,,,2.708,2.81,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95251,1992478280,Eye Tracker,Recording3,p03,date,,,256.0,617.0,0.1334,0.5715,Unclassified,17.0,,,3.014,2.978,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95268,1992478297,Eye Tracker,Recording3,p03,date,,,193.0,498.0,0.1004,0.4608,Saccade,17.0,,,2.833,2.762,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95285,1992478313,Eye Tracker,Recording3,p03,date,,,221.0,486.0,0.1149,0.4497,Unclassified,33.0,,,2.855,2.781,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95301,1992478330,Eye Tracker,Recording3,p03,date,,,175.0,507.0,0.0909,0.469,Unclassified,33.0,,,2.87,2.639,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95318,1992478347,Eye Tracker,Recording3,p03,date,,,169.0,557.0,0.0881,0.5159,Saccade,17.0,,,2.647,2.988,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95335,1992478363,Eye Tracker,Recording3,p03,date,,,249.0,648.0,0.1295,0.6002,Unclassified,17.0,,,2.75,3.386,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95351,1992478380,Eye Tracker,Recording3,p03,date,,,198.0,497.0,0.1032,0.4603,Saccade,67.0,,,2.716,2.747,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95368,1992478397,Eye Tracker,Recording3,p03,date,,,352.0,445.0,0.1832,0.4118,Saccade,67.0,,,2.916,2.668,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95385,1992478413,Eye Tracker,Recording3,p03,date,,,439.0,521.0,0.2284,0.4825,Saccade,67.0,,,2.98,2.852,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95401,1992478430,Eye Tracker,Recording3,p03,date,,,399.0,346.0,0.2079,0.3204,Saccade,67.0,,,2.737,2.471,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95418,1992478447,Eye Tracker,Recording3,p03,date,,,423.0,447.0,0.2205,0.4139,Fixation,67.0,419.0,456.0,2.851,2.771,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95435,1992478463,Eye Tracker,Recording3,p03,date,,,434.0,459.0,0.2262,0.4245,Fixation,67.0,419.0,456.0,2.876,2.612,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95451,1992478480,Eye Tracker,Recording3,p03,date,,,423.0,490.0,0.2202,0.4535,Fixation,67.0,419.0,456.0,3.009,2.684,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95468,1992478497,Eye Tracker,Recording3,p03,date,,,406.0,432.0,0.2112,0.3995,Fixation,67.0,419.0,456.0,2.891,2.691,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95485,1992478513,Eye Tracker,Recording3,p03,date,,,389.0,461.0,0.2025,0.4264,Saccade,17.0,,,2.838,2.754,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95501,1992478530,Eye Tracker,Recording3,p03,date,,,390.0,416.0,0.2029,0.3847,Unclassified,50.0,,,2.869,2.68,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95518,1992478547,Eye Tracker,Recording3,p03,date,,,376.0,362.0,0.196,0.3355,Unclassified,50.0,,,2.677,2.615,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95535,1992478563,Eye Tracker,Recording3,p03,date,,,403.0,423.0,0.2099,0.3916,Unclassified,50.0,,,2.792,2.718,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95551,1992478580,Eye Tracker,Recording3,p03,date,,,453.0,513.0,0.2358,0.4746,Saccade,67.0,,,3.076,2.809,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95568,1992478597,Eye Tracker,Recording3,p03,date,,,442.0,455.0,0.2301,0.4215,Saccade,67.0,,,2.97,2.797,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95584,1992478613,Eye Tracker,Recording3,p03,date,,,478.0,711.0,0.2487,0.6581,Saccade,67.0,,,2.791,2.832,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95601,1992478630,Eye Tracker,Recording3,p03,date,,,653.0,896.0,0.3401,0.8297,Saccade,67.0,,,2.929,2.841,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95618,1992478647,Eye Tracker,Recording3,p03,date,,,659.0,950.0,0.3433,0.8794,Unclassified,33.0,,,2.814,2.9,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95634,1992478663,Eye Tracker,Recording3,p03,date,,,627.0,872.0,0.3263,0.8073,Unclassified,33.0,,,,2.937,Invalid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95651,1992478680,Eye Tracker,Recording3,p03,date,,,387.0,948.0,0.2018,0.8777,Saccade,17.0,,,2.042,2.885,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95668,1992478697,Eye Tracker,Recording3,p03,date,,,589.0,999.0,0.3067,0.9253,Unclassified,33.0,,,2.774,2.883,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95684,1992478713,Eye Tracker,Recording3,p03,date,,,609.0,968.0,0.317,0.8968,Unclassified,33.0,,,2.733,2.943,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95701,1992478730,Eye Tracker,Recording3,p03,date,,,375.0,886.0,0.1953,0.8202,Saccade,17.0,,,2.04,2.958,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95718,1992478747,Eye Tracker,Recording3,p03,date,,,606.0,899.0,0.3156,0.8324,Unclassified,17.0,,,,2.997,Invalid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95734,1992478763,Eye Tracker,Recording3,p03,date,,,560.0,924.0,0.2918,0.8561,Saccade,17.0,,,2.581,2.98,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95751,1992478780,Eye Tracker,Recording3,p03,date,,,650.0,991.0,0.3386,0.9182,Unclassified,17.0,,,2.906,2.946,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95768,1992478797,Eye Tracker,Recording3,p03,date,,,507.0,950.0,0.2642,0.8799,Saccade,150.0,,,2.548,2.95,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95784,1992478813,Eye Tracker,Recording3,p03,date,,,606.0,971.0,0.3155,0.8993,Saccade,150.0,,,2.731,,Valid,Invalid,,,,,,,,,,,,,,,0.0,0.0,0.0
95801,1992478830,Eye Tracker,Recording3,p03,date,,,623.0,933.0,0.3246,0.8645,Saccade,150.0,,,2.758,2.958,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95818,1992478847,Eye Tracker,Recording3,p03,date,,,766.0,922.0,0.3988,0.8543,Saccade,150.0,,,3.06,2.956,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95834,1992478863,Eye Tracker,Recording3,p03,date,,,1003.0,595.0,0.5224,0.5509,Saccade,150.0,,,2.735,2.335,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95851,1992478880,Eye Tracker,Recording3,p03,date,,,1128.0,541.0,0.5874,0.5008,Saccade,150.0,,,2.722,2.802,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95868,1992478897,Eye Tracker,Recording3,p03,date,,,1296.0,560.0,0.6748,0.5186,Saccade,150.0,,,2.893,2.79,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95884,1992478913,Eye Tracker,Recording3,p03,date,,,1500.0,522.0,0.7812,0.483,Saccade,150.0,,,2.881,2.831,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95901,1992478930,Eye Tracker,Recording3,p03,date,,,1648.0,485.0,0.8582,0.4487,Saccade,150.0,,,2.864,2.763,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95918,1992478947,Eye Tracker,Recording3,p03,date,,,1725.0,499.0,0.8987,0.4616,Fixation,150.0,1650.0,480.0,2.802,2.885,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95935,1992478964,Eye Tracker,Recording3,p03,date,,,1644.0,486.0,0.8561,0.4502,Fixation,150.0,1650.0,480.0,2.854,2.785,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95951,1992478980,Eye Tracker,Recording3,p03,date,,,1638.0,493.0,0.8532,0.4564,Fixation,150.0,1650.0,480.0,2.884,2.796,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95968,1992478997,Eye Tracker,Recording3,p03,date,,,1671.0,443.0,0.8702,0.4102,Fixation,150.0,1650.0,480.0,2.686,2.799,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
95985,1992479014,Eye Tracker,Recording3,p03,date,,,1691.0,459.0,0.8808,0.4248,Fixation,150.0,1650.0,480.0,2.718,2.708,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96001,1992479030,Eye Tracker,Recording3,p03,date,,,1650.0,499.0,0.8594,0.4622,Fixation,150.0,1650.0,480.0,2.861,2.747,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96018,1992479047,Eye Tracker,Recording3,p03,date,,,1663.0,482.0,0.8664,0.4461,Fixation,150.0,1650.0,480.0,2.878,2.721,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96035,1992479064,Eye Tracker,Recording3,p03,date,,,1643.0,473.0,0.8558,0.4377,Fixation,150.0,1650.0,480.0,2.848,2.754,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96051,1992479080,Eye Tracker,Recording3,p03,date,,,1618.0,492.0,0.8427,0.4555,Fixation,150.0,1650.0,480.0,2.86,2.833,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96069,1992479097,Eye Tracker,Recording3,p03,date,,,1580.0,497.0,0.823,0.4601,Saccade,17.0,,,3.135,2.719,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96085,1992479114,Eye Tracker,Recording3,p03,date,,,1576.0,487.0,0.8207,0.4507,Unclassified,17.0,,,3.261,2.479,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96102,1992479131,Eye Tracker,Recording3,p03,date,,,1598.0,423.0,0.8324,0.392,Saccade,17.0,,,2.917,2.566,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96119,1992479147,Eye Tracker,Recording3,p03,date,,,1580.0,365.0,0.8229,0.3377,Unclassified,17.0,,,2.468,2.738,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96135,1992479164,Eye Tracker,Recording3,p03,date,,,1590.0,462.0,0.828,0.4275,Saccade,50.0,,,2.993,2.819,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96152,1992479181,Eye Tracker,Recording3,p03,date,,,1685.0,479.0,0.8774,0.4431,Saccade,50.0,,,2.795,2.771,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96169,1992479197,Eye Tracker,Recording3,p03,date,,,1746.0,539.0,0.9093,0.4991,Saccade,50.0,,,2.945,2.713,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96185,1992479214,Eye Tracker,Recording3,p03,date,,,1737.0,510.0,0.9046,0.4723,Unclassified,33.0,,,2.939,2.689,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96202,1992479231,Eye Tracker,Recording3,p03,date,,,1758.0,404.0,0.9158,0.3738,Unclassified,33.0,,,2.831,2.712,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96219,1992479248,Eye Tracker,Recording3,p03,date,,,1762.0,475.0,0.9175,0.4397,Saccade,17.0,,,2.909,,Valid,Invalid,,,,,,,,,,,,,,,0.0,0.0,0.0
96235,1992479264,Eye Tracker,Recording3,p03,date,,,1716.0,550.0,0.8936,0.5092,Unclassified,33.0,,,3.021,2.835,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96252,1992479281,Eye Tracker,Recording3,p03,date,,,1718.0,532.0,0.8947,0.4926,Unclassified,33.0,,,2.948,2.795,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96269,1992479298,Eye Tracker,Recording3,p03,date,,,1751.0,490.0,0.9121,0.4533,Saccade,17.0,,,2.896,2.715,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96285,1992479314,Eye Tracker,Recording3,p03,date,,,1777.0,410.0,0.9256,0.3795,Unclassified,33.0,,,2.818,2.58,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96302,1992479331,Eye Tracker,Recording3,p03,date,,,1736.0,463.0,0.9043,0.4291,Unclassified,33.0,,,2.894,2.721,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96319,1992479348,Eye Tracker,Recording3,p03,date,,,1770.0,452.0,0.9217,0.4187,Saccade,50.0,,,2.694,2.663,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96335,1992479364,Eye Tracker,Recording3,p03,date,,,1693.0,392.0,0.8817,0.3625,Saccade,50.0,,,2.627,2.797,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96352,1992479381,Eye Tracker,Recording3,p03,date,,,1706.0,531.0,0.8885,0.492,Saccade,50.0,,,2.948,2.855,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96369,1992479398,Eye Tracker,Recording3,p03,date,,,1693.0,503.0,0.8818,0.4658,Unclassified,17.0,,,2.841,2.814,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96385,1992479414,Eye Tracker,Recording3,p03,date,,,1746.0,482.0,0.9095,0.4458,Saccade,17.0,,,2.791,2.794,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96402,1992479431,Eye Tracker,Recording3,p03,date,,,1791.0,398.0,0.9326,0.368,Fixation,183.0,1767.0,491.0,2.67,2.778,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96419,1992479448,Eye Tracker,Recording3,p03,date,,,1768.0,521.0,0.9211,0.4822,Fixation,183.0,1767.0,491.0,2.943,2.764,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96435,1992479464,Eye Tracker,Recording3,p03,date,,,1763.0,472.0,0.9184,0.437,Fixation,183.0,1767.0,491.0,2.726,2.91,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96452,1992479481,Eye Tracker,Recording3,p03,date,,,1773.0,512.0,0.9236,0.474,Fixation,183.0,1767.0,491.0,2.974,2.747,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96469,1992479497,Eye Tracker,Recording3,p03,date,,,1740.0,537.0,0.9064,0.4976,Fixation,183.0,1767.0,491.0,2.964,2.899,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96485,1992479514,Eye Tracker,Recording3,p03,date,,,1769.0,475.0,0.9213,0.4399,Fixation,183.0,1767.0,491.0,2.971,2.792,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96502,1992479531,Eye Tracker,Recording3,p03,date,,,1782.0,486.0,0.9281,0.4497,Fixation,183.0,1767.0,491.0,2.955,2.754,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96519,1992479547,Eye Tracker,Recording3,p03,date,,,1788.0,428.0,0.9314,0.3963,Fixation,183.0,1767.0,491.0,2.722,2.75,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96535,1992479564,Eye Tracker,Recording3,p03,date,,,1759.0,527.0,0.9164,0.4875,Fixation,183.0,1767.0,491.0,2.919,2.85,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96552,1992479581,Eye Tracker,Recording3,p03,date,,,1749.0,497.0,0.911,0.4602,Fixation,183.0,1767.0,491.0,2.952,2.84,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96568,1992479597,Eye Tracker,Recording3,p03,date,,,1837.0,415.0,0.9566,0.3843,Fixation,183.0,1767.0,491.0,2.649,2.784,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96585,1992479614,Eye Tracker,Recording3,p03,date,,,1718.0,473.0,0.895,0.4384,Saccade,83.0,,,2.811,2.848,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96602,1992479631,Eye Tracker,Recording3,p03,date,,,1327.0,363.0,0.6909,0.3357,Saccade,83.0,,,2.737,2.682,Valid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96619,1992479647,Eye Tracker,Recording3,p03,date,,,1021.0,282.0,0.532,0.2609,Saccade,83.0,,,,2.665,Invalid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96635,1992479664,Eye Tracker,Recording3,p03,date,,,950.0,371.0,0.4949,0.3437,Saccade,83.0,,,,2.758,Invalid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
96652,1992479681,Eye Tracker,Recording3,p03,date,,,911.0,323.0,0.4743,0.2992,Saccade,83.0,,,,2.674,Invalid,Valid,,,,,,,,,,,,,,,0.0,0.0,0.0
